"","word","h","h_dec"
"810","bueno",0.878889943972717,8
"811","malo",0.891341666771057,9
"812","lector",0.832877503906931,5
"813","sentir",0.844812568667952,6
"814","compasión",0.871180675932301,8
"815","simpatía",0.895205645222632,10
"816","víctima",0.826014643142614,5
"817","intriga",0.862513028850896,7
"818","narrar",0.87044530881367,8
"819","maldad",0.863536163189753,7
"820","países_bajos",0.861158091066045,7
"821","ceder",0.907644469319347,10
"822","nuevos",0.900006118181222,10
"823","renombrado",0.885748287613931,9
"824","nueva_york",0.883656277175706,9
"825","mediado",0.903101334237553,10
"826","inmigrante",0.851321835042361,6
"827","recién",0.903019369802742,10
"828","llegado",0.905772779256774,10
"829","especial",0.867231847739263,7
"830","sur",0.870824180225921,8
"831","contratado",0.893345619528442,10
"832","criado",0.879858093711138,8
"833","trabajaban",0.895253722090812,10
"834","sirvienta",0.848113961263063,6
"835","esclavo",0.876841653615934,8
"836","fuente",0.852742214661928,6
"837","servidumbre",0.86785474812338,7
"838","carolina",0.881536987362379,9
"839","colonización",0.860210583849827,7
"840","georgia",0.887666369036026,9
"841","británico",0.843891754059701,6
"842","contar",0.859087138778885,7
"843","gobierno",0.853895342298486,6
"844","local",0.865010192336451,7
"845","electo",0.845249723115876,6
"846","apegar",0.869785888761756,8
"847","republicanism",0.823375767636484,5
"848","además",0.884477175794127,9
"849","legalizar",0.87066981081239,8
"850","comercio",0.871786134192226,8
"851","alta",0.88590734606377,9
"852","tasa",0.855688520689125,7
"853","baja",0.897286672564073,10
"854","mortalidad",0.823441549213228,5
"855","crecer",0.884223937854566,9
"856","rápida",0.906568544114114,10
"857","movimiento",0.881952725212169,9
"858","alimentar",0.901121564473811,10
"859","tema",0.868978980861946,8
"860","religión",0.85176387026618,6
"861","libertad",0.852774475320892,6
"862","culto",0.885459703949278,9
"863","arrebatar",0.903135178891765,10
"864","habla",0.892092682300387,9
"865","aislado",0.901621233277945,10
"866","indios",0.882529260299405,9
"867","desplazado",0.88535756111052,9
"868","voluntad",0.895681121575546,10
"869","habitante",0.858945722708926,7
"870","reino_unido",0.835322688063351,5
"871","negro",0.867651901407041,7
"872","colono",0.862862094676384,7
"873","parlamento",0.849184286907861,6
"874","conseguir",0.859764307384582,7
"875","violáceo",0.843246310947116,6
"876","humillar",0.894529797946329,10
"877","colectivo",0.894658441175873,10
"878","destruir",0.897249489600202,10
"879","familiar",0.878243498389568,8
"880","observar",0.899702429946796,10
"881","consciente",0.896864034053886,10
"882","agresión",0.834676318810898,5
"883","pública",0.853752389113866,6
"884","presencia",0.906385975504614,10
"885","marido",0.860974842787168,7
"886","allegado",0.887546023874458,9
"887","pariente",0.886934235174294,9
"888","cercano",0.903375652444918,10
"889","consecuencia",0.895200007788594,10
"890","violar",0.867764867755544,7
"891","soportar",0.901038689479698,10
"892","numerosas",0.912249696465394,10
"893","ocasión",0.899147573721185,10
"894","rechazo",0.899893727769183,10
"895","comunidad",0.845768912276166,6
"896","reconocer",0.877296275845933,8
"897","lástima",0.882883731091566,9
"898","afirmar",0.86302948201648,7
"899","mientras",0.873546850313597,8
"900","herido",0.86435930885747,7
"901","asesino",0.845082811200834,6
"902","mártir",0.866944130496864,7
"903","dolor",0.871125413709024,8
"904","silencio",0.892518518876198,9
"905","estigma",0.87438203383338,8
"906","arma",0.892843509040416,10
"907","expresión",0.881524683103291,9
"908","afirmación",0.901135316056113,10
"909","riesgo",0.846466315392358,6
"910","violencia",0.82033308786125,4
"911","sexual",0.79220813015174,3
"912","norma",0.886017468105363,9
"913","armado",0.871904451162661,8
"914","instrumento",0.897139813301909,10
"915","humillación",0.893089976356655,10
"916","aterrar",0.877367245755941,8
"917","forzar",0.902603283803119,10
"918","desplazamiento",0.897620100361816,10
"919","ámbito",0.894901245118137,10
"920","sexualidad",0.807413976853412,4
"921","tortura",0.88040431236218,8
"922","empleo",0.846220844460153,6
"923","estado",0.864218476946167,7
"924","probado",0.8939917673158,10
"925","probable",0.905206753502751,10
"926","cifra",0.86538570774248,7
"927","quedar",0.869697561142917,8
"928","cree",0.89728894516403,10
"929","exacerbar",0.881388083856954,9
"930","ejercido",0.899517742556212,10
"931","paces",0.885238676962607,9
"932","mercado",0.837385116988429,5
"933","nacional",0.884269077435982,9
"934","novelístico",0.570640338583073,1
"935","privilegiar",0.902859642458016,10
"936","conciencia",0.884897784574741,9
"937","buscá",0.897612333557539,10
"938","corpus",0.860154820344125,7
"939","citar",0.909359168025471,10
"940","letra",0.871529706339926,8
"941","escarlata",0.822840804992274,5
"942","gato",0.876981086494137,8
"943","memoria",0.877059534930781,8
"944","póstumo",0.827702752606806,5
"945","blas",0.855617772389443,7
"946","cubas",0.795782408964337,3
"947","machado",0.848608165655732,6
"948","brasil",0.867644005428103,7
"949","esquema",0.900658906906287,10
"950","espectro",0.894844837387116,10
"951","popular",0.885649665809214,9
"952","policiaca",0.776152630974217,3
"953","edgar_allan_poe",0.807734401053347,4
"954","ciencia",0.847509611824485,6
"955","julio_verne",0.768066224320991,2
"956","separación",0.8815288185666,9
"957","probar",0.892822997743097,10
"958","comunicación",0.893308059615777,10
"959","íntimo",0.88621843169042,9
"960","leer",0.863859244645242,7
"961","acontecimiento",0.900257637077992,10
"962","público",0.860169344748137,7
"963","afectar",0.898040295202767,10
"964","vital",0.897679262684931,10
"965","vista",0.884070825102002,9
"966","personal",0.888140643845747,9
"967","interacción",0.880480306444099,8
"968","autor",0.86010591185655,7
"969","reflejar",0.90633665028095,10
"970","lecturas",0.848942714455983,6
"971","recibir",0.865402985492257,7
"972","premio",0.84279020816927,6
"973","prestigioso",0.890155063464913,9
"974","entrevista",0.877734662257471,8
"975","concepto",0.894103117803169,10
"976","novelista",0.817063896170888,4
"977","figura",0.899517064410955,10
"978","entrada",0.898836685223284,10
"979","modernismo",0.807618470631042,4
"980","humanismo",0.826525293329109,5
"981","filosofía",0.88164430176733,9
"982","occidental",0.885100504709293,9
"983","conmoción",0.893915157885656,10
"984","causado",0.903640990496329,10
"985","consecutivo",0.870625035492385,8
"986","cambio",0.852522888281384,6
"987","radical",0.895399411247243,10
"988","tornar",0.905487179588674,10
"989","irreal",0.886634324161158,9
"990","formal",0.904582214294167,10
"991","escritor",0.822655108666282,5
"992","dilema",0.897366916235541,10
"993","fundamental",0.898049154089618,10
"994","escribir",0.830691626262148,5
"995","lado",0.902455947958956,10
"996","objetiva",0.886263324904989,9
"997","transmitir",0.893460597487832,10
"998","experiencia",0.880446821764582,8
"999","subjetivo",0.881645860197144,9
"1000","angustia",0.877968439970207,8
"1001","duda",0.901964683354099,10
"1002","existencialista",0.758549943300934,2
"1003","precursor",0.889115248372731,9
"1004","inmediato",0.90929146535888,10
"1005","diario",0.897240009545166,10
"1006","seductor",0.869460408825257,8
"1007","aspecto",0.899341122520466,10
"1008","novedoso",0.90241438447126,10
"1009","imaginación",0.870956269908734,8
"1010","sombrío",0.885663663764392,9
"1011","grotesco",0.879994617429911,8
"1012","caso",0.87947299354034,8
"1013","franz_kafka",0.773831810585323,3
"1014","corte",0.909592944271217,10
"1015","proceso",0.855616409665643,7
"1016","metamorfosis",0.874710477798024,8
"1017","soledad",0.873179705742349,8
"1018","búsqueda",0.900797100280717,10
"1019","comunicativo",0.873038183030669,8
"1020","heredero",0.874145639168416,8
"1021","dostoievski",0.714345390082629,1
"1022","representativ",0.892622250449346,9
"1023","náusea",0.851659353188252,6
"1024","jean_paul_sartre",0.769082532268673,2
"1025","notable",0.912824052047704,10
"1026","albert_camus",0.737162325072164,2
"1027","minimalista",0.861347877130902,7
"1028","directo",0.912204329759104,10
"1029","sartre",0.825661401604225,5
"1030","compartir",0.884220140949103,9
"1031","existencialismo",0.724941064095366,1
"1032","apreciar",0.910220089901435,10
"1033","originar",0.912707749293449,10
"1034","expandir",0.896775085260345,10
"1035","mistral",0.901014370354672,10
"1036","impulso",0.903218250182876,10
"1037","guerra_fría",0.845491558704231,6
"1038","caracterizar",0.906747862324667,10
"1039","integración",0.890144139024222,9
"1040","configurar",0.898948384041996,10
"1041","planetario",0.874138725882789,8
"1042","importancia",0.900650861954651,10
"1043","rol",0.886520572931898,9
"1044","empresa",0.842233199666687,6
"1045","multinacional",0.881530148346163,9
"1046","libre",0.89881719136716,10
"1047","circulación",0.883118440497805,9
"1048","junto",0.861129752093132,7
"1049","implantación",0.895228479968113,10
"1050","definitivo",0.907077018382293,10
"1051","consumo",0.853974178300574,6
"1052","ordenar",0.900831327042857,10
"1053","jurídico",0.866441852984917,7
"1054","siente",0.886889324639486,9
"1055","globalización",0.842736207861869,6
"1056","necesidad",0.89331145137832,10
"1057","simplificar",0.894050056207309,10
"1058","procedimiento",0.882438910923324,9
"1059","regulación",0.8802436327206,8
"1060","mejorar",0.887074844633229,9
"1061","competitividad",0.877509860692445,8
"1062","seguridad",0.854339926742425,6
"1063","universalic",0.855020545168706,7
"1064","reconocimient",0.899046339367738,10
"1065","derecho",0.843544955681981,6
"1066","ciudadanía",0.879161456589358,8
"1067","global",0.878884056458781,8
"1068","aldea",0.86510155349401,7
"1069","divergencia",0.880073151781898,8
"1070","criterio",0.896328688902796,10
"1071","trata",0.890433531583726,9
"1072","fenómeno",0.890164434845881,9
"1073","asimilación",0.866133819186257,7
"1074","fusión",0.889108983003421,9
"1075","multicultural",0.863443178041343,7
"1076","tecnológico",0.85994731280551,7
"1077","depende",0.90256390870966,10
"1078","conectar",0.884404779478975,9
"1079","humana",0.875386580854377,8
"1080","transporte",0.867026958627405,7
"1081","telecomunicaciones",0.864419711057799,7
"1082","facilitar",0.903226165755872,10
"1083","masificación",0.857239750095925,7
"1084","tic",0.874560057940923,8
"1085","internar",0.867440880123355,7
"1086","plano",0.902158009784255,10
"1087","ideológico",0.871523847757199,8
"1088","credo",0.878434322350671,8
"1089","valor",0.867674740704628,7
"1090","tradicionalistas",0.794299592119684,3
"1091","causar",0.899514636537113,10
"1092","desinterés",0.885343236618702,9
"1093","generalizado",0.904195466989218,10
"1094","terreno",0.900766453140417,10
"1095","individualismo",0.833164927422935,5
"1096","cosmopolitismo",0.831007824045806,5
"1097","abierta",0.904493313276605,10
"1098","prensa",0.871574768952034,8
"1099","información",0.846491993127066,6
"1100","web",0.867549113513715,7
"1101","imperial",0.877987201015741,8
"1102","afianzar",0.902931745149718,10
"1103","castilla",0.836161453569507,5
"1104","vencer",0.895500666846981,10
"1105","fuerte",0.89873020482175,10
"1106","oposición",0.858583331657276,7
"1107","evidenciar",0.903662604261961,10
"1108","central",0.89825377842424,10
"1109","italia",0.855709152343586,7
"1110","fracaso",0.89445970710678,10
"1111","idea",0.849649290523631,6
"1112","carlos_v",0.812813468815294,4
"1113","príncipe",0.811970508561343,4
"1114","protestante",0.847649948556202,6
"1115","emperador",0.871696812280209,8
"1116","hermano",0.867226652537331,7
"1117","germánico",0.82617496027849,5
"1118","alianza",0.878024531076644,8
"1119","incrementar",0.898697664442201,10
"1120","unión",0.876602942703244,8
"1121","portugal",0.87757291968847,8
"1122","mantenida",0.899436476043523,10
"1123","capaces",0.890324953306938,9
"1124","enfrentar",0.90139924789302,10
"1125","abierto",0.908671977816659,10
"1126","flandes",0.864828301024097,7
"1127","holanda",0.878392487993727,8
"1128","católico",0.858976942346259,7
"1129","creciente",0.897799197506816,10
"1130","turco",0.865519284762209,7
"1131","desafiar",0.899157135039589,10
"1132","holandés",0.903234410651161,10
"1133","resistir",0.907997351248882,10
"1134","armada_invencible",0.730887847892197,2
"1135","sofocar",0.891279975501348,9
"1136","dureza",0.904342515616253,10
"1137","alteración",0.86860991783839,8
"1138","aragón",0.840275341116159,6
"1139","alpujarra",0.732058027216229,2
"1140","manifestación",0.86986009738287,8
"1141","morisco",0.789736193106715,3
"1142","solución",0.8855325782296,9
"1143","expulsión",0.895883891129981,10
"1144","reinado",0.865545644119287,7
"1145","valencia",0.887241665444538,9
"1146","grave",0.897707537255676,10
"1147","despoblación",0.836489490536301,5
"1148","decadencia",0.887701784156111,9
"1149","característico",0.898802940936861,10
"1150","grupo",0.863390389584771,7
"1151","graves",0.893081237148333,10
"1152","excluir",0.906975388014216,10
"1153","listado",0.905618323077353,10
"1154","horror",0.87897553260032,8
"1155","reconocido",0.90861877376846,10
"1156","colateral",0.894174460196224,10
"1157","inevitable",0.901192585756924,10
"1158","transgresión",0.864605488841078,7
"1159","humano",0.848902705682779,6
"1160","estrategia",0.892988417739164,10
"1161","herramienta",0.881243525577434,9
"1162","legal",0.888832118330133,9
"1163","encausar",0.841663807260325,6
"1164","responsable",0.895741717079158,10
"1165","prostitución",0.846256624182728,6
"1166","forzado",0.905515741757357,10
"1167","esclavitud",0.880327698422569,8
"1168","inmemorial",0.849222337821385,6
"1169","sólido",0.906735666603868,10
"1170","juicio",0.853667727391155,6
"1171","núremberg",0.798470997939817,3
"1172","tribunales",0.872804220495062,8
"1173","ad",0.910868755266314,10
"1174","hoc",0.895983883446295,10
"1175","creada",0.906008761031985,10
"1176","ex",0.861522776589842,7
"1177","yugoslavia",0.857867872291633,7
"1178","ruanda",0.865376585622147,7
"1179","definir",0.89908654723283,10
"1180","humanidad",0.881400255594949,9
"1181","sistemático",0.894475224747517,10
"1182","sistematización",0.793347482971856,3
"1183","demostrar",0.897690683157327,10
"1184","intencionalidad",0.878869287683845,8
"1185","precisa",0.909434114850628,10
"1186","genocidio",0.855993837245485,7
"1187","especificar",0.908714326495834,10
"1188","cometer",0.889763287450296,9
"1189","ataque",0.87596330770167,8
"1190","civil",0.866804343312994,7
"1191","gravedad",0.901633022279466,10
"1192","visibilización",0.865566856709985,7
"1193","numerosos",0.912176433150464,10
"1194","luisiana",0.853469077177565,6
"1195","mandato",0.87464678790985,8
"1196","thomas_jefferson",0.700930222459732,1
"1197","tamaño",0.882752663239893,9
"1198","anglo",0.822319860309888,4
"1199","fortalecer",0.896849800925892,10
"1200","nacionalismo",0.847365693264704,6
"1201","derrotado",0.889775546586124,9
"1202","abdicación",0.808927098756238,4
"1203","trono",0.851924171953094,6
